NO_OF_FRAMES	20413
NO_OF_CAMERAS	9
NO_OF_MARKERS	6
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-05-15, 12:22:08	13083.47976359
DATA_INCLUDED	3D
MARKER_NAMES	box1	box2	box3	box4	clap1	clap2
786.786	-112.706	544.563	967.524	-46.338	544.102	902.007	132.946	546.613	721.447	70.116	546.912	0.000	0.000	0.000	0.000	0.000	0.000
786.887	-112.790	544.607	967.538	-46.346	544.153	902.017	132.953	546.668	721.387	70.132	546.861	0.000	0.000	0.000	0.000	0.000	0.000
786.902	-112.842	544.541	967.581	-46.388	544.044	901.964	132.911	546.590	721.461	70.120	546.863	0.000	0.000	0.000	0.000	0.000	0.000
786.852	-112.740	544.555	967.527	-46.430	544.097	901.991	132.924	546.629	721.401	70.069	546.891	0.000	0.000	0.000	0.000	0.000	0.000
786.824	-112.769	544.518	967.586	-46.357	544.019	901.979	132.976	546.653	721.430	70.136	547.004	0.000	0.000	0.000	0.000	0.000	0.000
786.850	-112.816	544.639	967.573	-46.444	544.005	902.006	132.904	546.689	721.431	70.145	546.900	0.000	0.000	0.000	0.000	0.000	0.000
786.868	-112.869	544.604	967.573	-46.449	544.036	901.961	132.924	546.690	721.396	70.127	546.938	0.000	0.000	0.000	0.000	0.000	0.000
786.866	-112.773	544.558	967.555	-46.404	544.082	901.975	132.941	546.641	721.434	70.138	546.913	0.000	0.000	0.000	0.000	0.000	0.000
786.868	-112.869	544.579	967.593	-46.394	544.022	901.979	132.886	546.638	721.378	70.085	546.938	0.000	0.000	0.000	0.000	0.000	0.000
786.895	-112.902	544.606	967.573	-46.431	544.082	902.031	132.913	546.620	721.452	70.168	547.007	0.000	0.000	0.000	0.000	0.000	0.000
786.904	-112.894	544.521	967.556	-46.414	544.034	901.980	132.868	546.702	721.431	70.084	546.941	0.000	0.000	0.000	0.000	0.000	0.000
786.809	-112.804	544.535	967.605	-46.475	544.115	901.971	132.886	546.680	721.378	70.063	546.937	0.000	0.000	0.000	0.000	0.000	0.000
